gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GeneID
FAM41C,15.84850402507182,-0.011592701359793133,0.13492283371533534,-0.08592097453461287,0.9315292378992897,0.9629201756535402,284593
LOC284600,17.704557195687578,0.5089404072681911,0.25480281206251837,1.99738928761633,0.04578291061259049,0.14761430909441112,284600
LINC02593,13.103465290702225,-0.23906467361512834,0.20238805139616567,-1.1812193060111529,0.23751561373788999,0.4252436835814538,100130417
LOC107985728,7.724978027996017,-0.23612782708986507,0.24277448191683895,-0.9726221027247393,0.330741153339396,0.5241904725165407,107985728
SAMD11,62.48612763555047,-0.21937220384661957,0.12716135329223222,-1.7251483895620052,0.0845007338908373,0.21925063583905635,148398
NOC2L,934.8849261261813,0.015583393314105153,0.058697676679376476,0.26548569203558275,0.7906353306269,0.8798217484770483,26155
KLHL17,125.05147395018575,-0.028016556866615937,0.12442768575233062,-0.2251633685639867,0.8218521854007332,0.8990169211442885,339451
PLEKHN1,65.30723431479707,0.32452846375444555,0.2168011252304613,1.49689473894321,0.1344206493829883,0.2940268890345533,84069
PERM1,14.443359894508589,0.290318368460592,0.19915080131034335,1.457781573312272,0.1449007589082702,0.308907563473379,84808
HES4,96.28064657908975,0.061618177073157886,0.1463648541325242,0.4209902536941449,0.6737621988065701,0.8057120177794777,57801
ISG15,89.20805632984246,-0.5158688482539775,0.20856005163754723,-2.47347871370159,0.013380477489718007,0.06692764229628854,9636
AGRN,1119.2181472088625,0.08443875399304802,0.12921942399552125,0.6534524871119584,0.5134646106653067,0.6891237131961052,375790
LOC100288175,25.999712868958998,0.32499941245064706,0.22778137909292848,1.4268041301043153,0.1536363603942447,0.3205219739392133,100288175
LOC112267874,14.575990809256252,0.25016295130936705,0.24260846576256864,1.0311385900036634,0.302475833487314,0.49574110194402754,112267874
LOC105378948,66.11889336666985,0.3233008234630054,0.23739618789050984,1.3618618998722753,0.17324147214884056,0.34743723319885317,105378948
RNF223,7.133442142527903,0.5189963655284607,0.2355761100253574,2.2030942164406913,0.027588108754035955,0.10628002620442739,401934
C1orf159,143.44636606114508,-0.1392041349772993,0.13067092348367468,-1.0653030625798763,0.28673880733754364,0.47967500066822255,54991
LINC01342,9.413565106442055,0.2904943216219682,0.2734878101832248,1.0621838005406887,0.2881522525038317,0.48128839241042787,254099
MIR200B,2.5600309723379886,0.006391253729755664,0.28094880196715827,0.022748820016334416,0.9818506331555298,0.990282709976546,406984
MIR200A,9.733024844386522,0.18821762891057875,0.2683062338856884,0.7015030034328932,0.4829891609299449,0.6647498557633519,406983
MIR429,14.38613311802548,0.2283673155151849,0.2681127566933279,0.851758485242071,0.394348152408976,0.5861834170044393,554210
TTLL10-AS1,28.620640882963176,-0.6632122191594203,0.1619719719566242,-4.094611006755091,4.228777704388179e-05,0.0021671878722751164,100506376
TTLL10,40.61543231620861,-0.310563893872994,0.0992616601126214,-3.128739671698327,0.0017555777152207114,0.019290179410629084,254173
TNFRSF18,12.205998308993502,0.1781960596990791,0.18406660567116867,0.9681064039254508,0.3329912319494097,0.526661033444391,8784
TNFRSF4,25.757267771275576,-0.4405027411718036,0.15815335937628378,-2.7852885509927403,0.005348010790200575,0.03772987960918126,7293
SDF4,1503.6720169585155,-0.1625640740734627,0.07097364507856295,-2.2904850651747624,0.02199321336243507,0.09186476038520484,51150
B3GALT6,307.31796099494505,0.14485812147927496,0.09863840631873388,1.4685772701070376,0.14194748372129057,0.3046276377076529,126792
C1QTNF12,10.712174519663701,-0.3226370309905851,0.16921143724754756,-1.9067093586504078,0.056558234418412096,0.16941318244257408,388581
UBE2J2,583.1846565726536,-0.029027144547735178,0.045571139140142776,-0.6369633302004888,0.5241487295222133,0.6972146755328332,118424
LINC01786,61.190367520266825,0.018609779203212436,0.12435093028732797,0.1496553275493177,0.8810365545992751,0.9337893675263821,101928895
SCNN1D,131.33497046013554,0.0416650251885289,0.13394552486602468,0.31105947906959336,0.7557554050718186,0.8581985631181506,6339
